station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-07-10,00:00 - 00:30,00:00 - 00:30,19.1,19.4,18.8,70.0,0.0,0.4,6.0,3.2,1010.2,0.0
Girona,2026-07-10,00:30 - 01:00,00:30 - 01:00,18.7,18.9,18.4,73.0,0.0,0.7,271.0,2.9,1010.1,0.0
Girona,2026-07-10,01:00 - 01:30,01:00 - 01:30,18.3,18.4,18.1,73.0,0.0,1.8,307.0,5.8,1009.9,0.0
Girona,2026-07-10,01:30 - 02:00,01:30 - 02:00,17.9,18.1,17.7,74.0,0.0,1.4,225.0,4.3,1009.8,0.0
Girona,2026-07-10,02:00 - 02:30,02:00 - 02:30,17.6,17.7,17.5,76.0,0.0,1.1,16.0,2.9,1009.9,0.0
Girona,2026-07-10,02:30 - 03:00,02:30 - 03:00,17.3,17.5,16.9,77.0,0.0,0.7,24.0,2.5,1009.8,0.0
Girona,2026-07-10,03:00 - 03:30,03:00 - 03:30,16.9,16.9,16.8,78.0,0.0,1.4,314.0,4.3,1009.8,0.0
Girona,2026-07-10,03:30 - 04:00,03:30 - 04:00,16.6,16.8,16.5,80.0,0.0,1.1,296.0,5.0,1010.0,0.0
Girona,2026-07-10,04:00 - 04:30,04:00 - 04:30,16.6,16.7,16.5,78.0,0.0,2.9,268.0,7.6,1010.4,2.0
Girona,2026-07-10,04:30 - 05:00,04:30 - 05:00,16.7,17.1,16.4,78.0,0.0,1.1,259.0,5.0,1010.7,23.0
Girona,2026-07-10,05:00 - 05:30,05:00 - 05:30,18.1,19.0,17.1,75.0,0.0,1.1,296.0,4.0,1010.8,81.0
Girona,2026-07-10,05:30 - 06:00,05:30 - 06:00,20.4,21.5,19.0,65.0,0.0,1.8,270.0,5.4,1011.0,153.0
Girona,2026-07-10,06:00 - 06:30,06:00 - 06:30,22.9,24.1,21.6,56.0,0.0,0.4,280.0,2.9,1011.2,224.0
Girona,2026-07-10,06:30 - 07:00,06:30 - 07:00,25.1,27.2,23.9,51.0,0.0,2.2,246.0,5.8,1011.3,328.0
Girona,2026-07-10,07:00 - 07:30,07:00 - 07:30,28.1,28.5,27.6,52.0,0.0,5.8,12.0,15.1,1011.4,478.0
Girona,2026-07-10,07:30 - 08:00,07:30 - 08:00,28.0,28.7,27.1,53.0,0.0,7.9,25.0,16.2,1011.5,371.0
Girona,2026-07-10,08:00 - 08:30,08:00 - 08:30,28.4,30.2,27.0,57.0,0.0,7.6,24.0,16.2,1011.6,626.0
Girona,2026-07-10,08:30 - 09:00,08:30 - 09:00,30.0,31.4,29.0,52.0,0.0,8.3,20.0,17.3,1011.6,703.0
Girona,2026-07-10,09:00 - 09:30,09:00 - 09:30,30.5,31.5,30.0,45.0,0.0,7.9,14.0,15.1,1011.5,500.0
