station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2025-12-27,00:00 - 00:30,00:00 - 00:30,11.0,11.1,10.8,91.0,0.0
Fornells de la Selva,2025-12-27,00:30 - 01:00,00:30 - 01:00,11.0,11.2,10.8,92.0,0.0
Fornells de la Selva,2025-12-27,01:00 - 01:30,01:00 - 01:30,11.1,11.2,10.9,93.0,0.0
Fornells de la Selva,2025-12-27,01:30 - 02:00,01:30 - 02:00,11.1,11.1,11.0,94.0,0.3
Fornells de la Selva,2025-12-27,02:00 - 02:30,02:00 - 02:30,11.2,11.4,11.1,94.0,0.2
Fornells de la Selva,2025-12-27,02:30 - 03:00,02:30 - 03:00,11.5,11.7,11.2,90.0,0.1
Fornells de la Selva,2025-12-27,03:00 - 03:30,03:00 - 03:30,11.3,11.3,11.0,90.0,0.0
Fornells de la Selva,2025-12-27,03:30 - 04:00,03:30 - 04:00,11.0,11.1,10.9,93.0,0.7
Fornells de la Selva,2025-12-27,04:00 - 04:30,04:00 - 04:30,11.2,11.6,11.0,94.0,0.0
Fornells de la Selva,2025-12-27,04:30 - 05:00,04:30 - 05:00,11.8,12.0,11.6,91.0,0.1
Fornells de la Selva,2025-12-27,05:00 - 05:30,05:00 - 05:30,11.9,12.0,11.9,91.0,0.1
Fornells de la Selva,2025-12-27,05:30 - 06:00,05:30 - 06:00,11.8,11.9,11.6,90.0,0.2
Fornells de la Selva,2025-12-27,06:00 - 06:30,06:00 - 06:30,11.6,11.8,11.5,93.0,0.8
Fornells de la Selva,2025-12-27,06:30 - 07:00,06:30 - 07:00,11.7,11.9,11.6,92.0,0.1
Fornells de la Selva,2025-12-27,07:00 - 07:30,07:00 - 07:30,11.9,12.0,11.7,91.0,0.1
Fornells de la Selva,2025-12-27,07:30 - 08:00,07:30 - 08:00,11.9,12.0,11.8,89.0,0.0
Fornells de la Selva,2025-12-27,08:00 - 08:30,08:00 - 08:30,12.0,12.2,11.9,89.0,0.0
Fornells de la Selva,2025-12-27,08:30 - 09:00,08:30 - 09:00,12.3,12.3,12.2,88.0,0.0
Fornells de la Selva,2025-12-27,09:00 - 09:30,09:00 - 09:30,12.5,12.6,12.3,88.0,0.0
Fornells de la Selva,2025-12-27,09:30 - 10:00,09:30 - 10:00,12.6,12.6,12.4,90.0,0.8
Fornells de la Selva,2025-12-27,10:00 - 10:30,10:00 - 10:30,12.2,12.4,12.1,93.0,2.8
Fornells de la Selva,2025-12-27,10:30 - 11:00,10:30 - 11:00,12.3,12.5,12.2,92.0,0.5
Fornells de la Selva,2025-12-27,11:00 - 11:30,11:00 - 11:30,12.5,12.6,12.4,91.0,0.4
Fornells de la Selva,2025-12-27,11:30 - 12:00,11:30 - 12:00,12.6,12.7,12.6,89.0,0.0
Fornells de la Selva,2025-12-27,12:00 - 12:30,12:00 - 12:30,12.7,12.7,12.6,89.0,0.1
Fornells de la Selva,2025-12-27,12:30 - 13:00,12:30 - 13:00,12.8,12.9,12.7,87.0,0.0
