station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-07-02,00:00 - 00:30,00:00 - 00:30,19.4,19.9,19.1,73.0,0.0,4.3,297.0,9.4,1019.9,0.0
Girona,2026-07-02,00:30 - 01:00,00:30 - 01:00,19.6,20.0,19.0,77.0,0.0,2.9,312.0,8.3,1020.0,0.0
Girona,2026-07-02,01:00 - 01:30,01:00 - 01:30,18.8,19.0,18.5,81.0,0.0,1.4,317.0,5.8,1020.0,0.0
Girona,2026-07-02,01:30 - 02:00,01:30 - 02:00,18.2,18.5,18.0,86.0,0.0,1.1,308.0,6.5,1019.9,0.0
Girona,2026-07-02,02:00 - 02:30,02:00 - 02:30,18.0,18.1,17.6,84.0,0.0,2.9,296.0,9.0,1020.0,0.0
Girona,2026-07-02,02:30 - 03:00,02:30 - 03:00,17.1,17.6,16.9,83.0,0.0,3.6,210.0,10.4,1020.0,0.0
Girona,2026-07-02,03:00 - 03:30,03:00 - 03:30,17.0,17.6,16.3,78.0,0.0,2.5,282.0,9.0,1019.9,0.0
Girona,2026-07-02,03:30 - 04:00,03:30 - 04:00,16.1,16.6,15.6,83.0,0.0,3.2,289.0,5.8,1019.9,0.0
Girona,2026-07-02,04:00 - 04:30,04:00 - 04:30,15.1,15.5,14.7,84.0,0.0,2.5,262.0,6.8,1019.8,2.0
Girona,2026-07-02,04:30 - 05:00,04:30 - 05:00,15.5,16.0,15.2,82.0,0.0,3.6,259.0,7.9,1020.0,16.0
Girona,2026-07-02,05:00 - 05:30,05:00 - 05:30,16.5,18.1,15.7,78.0,0.0,2.2,348.0,5.4,1019.9,92.0
Girona,2026-07-02,05:30 - 06:00,05:30 - 06:00,19.0,19.6,18.1,68.0,0.0,1.8,264.0,6.1,1019.7,166.0
Girona,2026-07-02,06:00 - 06:30,06:00 - 06:30,20.9,21.8,19.6,59.0,0.0,1.8,324.0,5.0,1019.6,284.0
Girona,2026-07-02,06:30 - 07:00,06:30 - 07:00,23.8,25.6,21.8,47.0,0.0,1.8,274.0,5.4,1019.7,386.0
Girona,2026-07-02,07:00 - 07:30,07:00 - 07:30,25.9,26.9,25.2,40.0,0.0,2.5,315.0,4.7,1019.7,472.0
Girona,2026-07-02,07:30 - 08:00,07:30 - 08:00,27.2,27.6,26.7,36.0,0.0,2.5,290.0,6.5,1019.6,578.0
Girona,2026-07-02,08:00 - 08:30,08:00 - 08:30,27.9,28.4,27.4,32.0,0.0,3.2,356.0,8.6,1019.5,660.0
Girona,2026-07-02,08:30 - 09:00,08:30 - 09:00,28.6,29.0,28.2,31.0,0.0,4.0,290.0,8.6,1019.4,739.0
Girona,2026-07-02,09:00 - 09:30,09:00 - 09:30,29.5,30.5,28.6,32.0,0.0,4.7,309.0,11.9,1019.5,814.0
Girona,2026-07-02,09:30 - 10:00,09:30 - 10:00,30.9,31.6,29.9,29.0,0.0,4.0,190.0,11.5,1019.4,871.0
Girona,2026-07-02,10:00 - 10:30,10:00 - 10:30,31.4,32.8,30.6,26.0,0.0,4.7,200.0,12.2,1019.3,922.0
Girona,2026-07-02,10:30 - 11:00,10:30 - 11:00,32.1,32.8,31.6,23.0,0.0,5.8,284.0,16.2,1019.0,958.0
Girona,2026-07-02,11:00 - 11:30,11:00 - 11:30,32.9,33.3,32.6,21.0,0.0,7.6,43.0,21.2,1019.0,978.0
Girona,2026-07-02,11:30 - 12:00,11:30 - 12:00,33.4,33.8,33.0,20.0,0.0,9.4,64.0,33.8,1018.7,989.0
Girona,2026-07-02,12:00 - 12:30,12:00 - 12:30,33.8,34.4,33.4,16.0,0.0,13.0,49.0,34.9,1018.5,998.0
Girona,2026-07-02,12:30 - 13:00,12:30 - 13:00,33.8,34.4,33.4,16.0,0.0,14.0,45.0,33.1,1018.3,993.0
Girona,2026-07-02,13:00 - 13:30,13:00 - 13:30,34.0,34.6,33.6,14.0,0.0,14.0,38.0,33.5,1018.1,971.0
Girona,2026-07-02,13:30 - 14:00,13:30 - 14:00,34.0,34.6,33.7,15.0,0.0,14.4,36.0,38.2,1017.8,929.0
Girona,2026-07-02,14:00 - 14:30,14:00 - 14:30,33.8,34.0,33.6,16.0,0.0,15.8,36.0,36.7,1017.6,871.0
Girona,2026-07-02,14:30 - 15:00,14:30 - 15:00,33.4,33.6,33.3,17.0,0.0,16.9,44.0,39.2,1017.4,807.0
Girona,2026-07-02,15:00 - 15:30,15:00 - 15:30,33.6,34.2,33.4,17.0,0.0,15.1,37.0,39.2,1017.3,719.0
Girona,2026-07-02,15:30 - 16:00,15:30 - 16:00,34.0,34.4,33.8,15.0,0.0,15.8,32.0,34.2,1017.2,642.0
Girona,2026-07-02,16:00 - 16:30,16:00 - 16:30,33.5,34.1,33.0,15.0,0.0,16.9,30.0,37.1,1017.2,535.0
