station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-08-26,00:00 - 00:30,00:00 - 00:30,19.3,19.8,18.9,92.0,0.0
Fornells de la Selva,2026-08-26,00:30 - 01:00,00:30 - 01:00,19.0,19.2,18.9,94.0,0.0
Fornells de la Selva,2026-08-26,01:00 - 01:30,01:00 - 01:30,18.7,18.9,18.4,94.0,0.0
Fornells de la Selva,2026-08-26,01:30 - 02:00,01:30 - 02:00,18.5,18.7,18.2,95.0,0.0
Fornells de la Selva,2026-08-26,02:00 - 02:30,02:00 - 02:30,18.3,18.5,18.1,95.0,0.0
Fornells de la Selva,2026-08-26,02:30 - 03:00,02:30 - 03:00,18.5,18.7,18.2,95.0,0.0
Fornells de la Selva,2026-08-26,03:00 - 03:30,03:00 - 03:30,18.6,18.7,18.2,94.0,0.0
Fornells de la Selva,2026-08-26,03:30 - 04:00,03:30 - 04:00,18.4,18.5,18.3,95.0,0.0
Fornells de la Selva,2026-08-26,04:00 - 04:30,04:00 - 04:30,18.5,18.7,18.3,95.0,0.0
Fornells de la Selva,2026-08-26,04:30 - 05:00,04:30 - 05:00,18.5,18.7,18.3,95.0,0.0
Fornells de la Selva,2026-08-26,05:00 - 05:30,05:00 - 05:30,18.5,18.9,18.2,95.0,0.0
Fornells de la Selva,2026-08-26,05:30 - 06:00,05:30 - 06:00,19.5,20.1,18.7,94.0,0.0
Fornells de la Selva,2026-08-26,06:00 - 06:30,06:00 - 06:30,20.6,21.4,20.2,90.0,0.0
Fornells de la Selva,2026-08-26,06:30 - 07:00,06:30 - 07:00,21.8,23.0,21.4,86.0,0.0
Fornells de la Selva,2026-08-26,07:00 - 07:30,07:00 - 07:30,23.6,24.4,23.2,79.0,0.0
Fornells de la Selva,2026-08-26,07:30 - 08:00,07:30 - 08:00,25.1,25.6,24.5,73.0,0.0
Fornells de la Selva,2026-08-26,08:00 - 08:30,08:00 - 08:30,26.2,27.0,25.6,72.0,0.0
Fornells de la Selva,2026-08-26,08:30 - 09:00,08:30 - 09:00,27.6,27.9,27.1,67.0,0.0
Fornells de la Selva,2026-08-26,09:00 - 09:30,09:00 - 09:30,27.7,28.2,27.4,67.0,0.0
Fornells de la Selva,2026-08-26,09:30 - 10:00,09:30 - 10:00,28.6,28.8,28.2,60.0,0.0
Fornells de la Selva,2026-08-26,10:00 - 10:30,10:00 - 10:30,30.4,31.3,28.7,50.0,0.0
Fornells de la Selva,2026-08-26,10:30 - 11:00,10:30 - 11:00,30.6,31.8,29.7,49.0,0.0
Fornells de la Selva,2026-08-26,11:00 - 11:30,11:00 - 11:30,29.5,29.9,29.2,51.0,0.0
Fornells de la Selva,2026-08-26,11:30 - 12:00,11:30 - 12:00,29.7,30.0,29.4,47.0,0.0
Fornells de la Selva,2026-08-26,12:00 - 12:30,12:00 - 12:30,30.6,31.2,29.9,46.0,0.0
Fornells de la Selva,2026-08-26,12:30 - 13:00,12:30 - 13:00,30.8,31.2,29.8,52.0,0.0
Fornells de la Selva,2026-08-26,13:00 - 13:30,13:00 - 13:30,30.5,31.4,29.8,54.0,0.0
Fornells de la Selva,2026-08-26,13:30 - 14:00,13:30 - 14:00,31.3,31.9,30.6,50.0,0.0
Fornells de la Selva,2026-08-26,14:00 - 14:30,14:00 - 14:30,31.8,32.9,31.2,47.0,0.0
