station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-09-17,00:00 - 00:30,00:00 - 00:30,16.7,16.8,16.7,97.0,0.0
Fornells de la Selva,2026-09-17,00:30 - 01:00,00:30 - 01:00,16.7,16.8,16.6,97.0,0.0
Fornells de la Selva,2026-09-17,01:00 - 01:30,01:00 - 01:30,16.7,16.8,16.6,98.0,0.0
Fornells de la Selva,2026-09-17,01:30 - 02:00,01:30 - 02:00,16.3,16.6,16.0,98.0,0.0
Fornells de la Selva,2026-09-17,02:00 - 02:30,02:00 - 02:30,15.8,16.0,15.5,97.0,0.0
Fornells de la Selva,2026-09-17,02:30 - 03:00,02:30 - 03:00,15.4,15.5,15.3,96.0,0.0
Fornells de la Selva,2026-09-17,03:00 - 03:30,03:00 - 03:30,15.4,15.5,15.3,96.0,0.0
Fornells de la Selva,2026-09-17,03:30 - 04:00,03:30 - 04:00,15.5,15.7,15.4,97.0,0.0
Fornells de la Selva,2026-09-17,04:00 - 04:30,04:00 - 04:30,15.7,15.8,15.6,96.0,0.0
Fornells de la Selva,2026-09-17,04:30 - 05:00,04:30 - 05:00,15.7,15.8,15.6,96.0,0.0
Fornells de la Selva,2026-09-17,05:00 - 05:30,05:00 - 05:30,15.5,15.6,15.4,97.0,0.0
Fornells de la Selva,2026-09-17,05:30 - 06:00,05:30 - 06:00,15.4,15.5,15.3,97.0,0.0
Fornells de la Selva,2026-09-17,06:00 - 06:30,06:00 - 06:30,15.7,16.1,15.4,97.0,0.0
Fornells de la Selva,2026-09-17,06:30 - 07:00,06:30 - 07:00,17.1,17.6,16.1,93.0,0.0
Fornells de la Selva,2026-09-17,07:00 - 07:30,07:00 - 07:30,18.0,18.4,17.6,89.0,0.0
Fornells de la Selva,2026-09-17,07:30 - 08:00,07:30 - 08:00,18.5,18.8,18.3,86.0,0.0
Fornells de la Selva,2026-09-17,08:00 - 08:30,08:00 - 08:30,19.4,20.0,18.8,75.0,0.0
Fornells de la Selva,2026-09-17,08:30 - 09:00,08:30 - 09:00,20.5,21.1,20.1,66.0,0.0
Fornells de la Selva,2026-09-17,09:00 - 09:30,09:00 - 09:30,20.9,21.2,20.7,61.0,0.0
Fornells de la Selva,2026-09-17,09:30 - 10:00,09:30 - 10:00,21.6,22.4,21.0,58.0,0.0
Fornells de la Selva,2026-09-17,10:00 - 10:30,10:00 - 10:30,22.8,23.3,22.3,53.0,0.0
Fornells de la Selva,2026-09-17,10:30 - 11:00,10:30 - 11:00,23.3,23.7,22.9,53.0,0.0
Fornells de la Selva,2026-09-17,11:00 - 11:30,11:00 - 11:30,23.8,24.2,23.6,55.0,0.0
Fornells de la Selva,2026-09-17,11:30 - 12:00,11:30 - 12:00,24.4,24.8,24.1,57.0,0.0
Fornells de la Selva,2026-09-17,12:00 - 12:30,12:00 - 12:30,24.0,24.5,23.7,59.0,0.0
Fornells de la Selva,2026-09-17,12:30 - 13:00,12:30 - 13:00,24.4,24.9,24.1,59.0,0.0
Fornells de la Selva,2026-09-17,13:00 - 13:30,13:00 - 13:30,24.0,24.1,23.9,64.0,0.0
Fornells de la Selva,2026-09-17,13:30 - 14:00,13:30 - 14:00,24.1,24.4,23.9,62.0,0.0
Fornells de la Selva,2026-09-17,14:00 - 14:30,14:00 - 14:30,24.0,24.5,22.8,61.0,0.0
Fornells de la Selva,2026-09-17,14:30 - 15:00,14:30 - 15:00,22.8,23.0,22.7,67.0,0.0
Fornells de la Selva,2026-09-17,15:00 - 15:30,15:00 - 15:30,22.8,23.0,22.5,70.0,0.0
Fornells de la Selva,2026-09-17,15:30 - 16:00,15:30 - 16:00,22.3,22.6,21.9,75.0,0.0
Fornells de la Selva,2026-09-17,16:00 - 16:30,16:00 - 16:30,21.6,21.9,21.3,75.0,0.0
Fornells de la Selva,2026-09-17,16:30 - 17:00,16:30 - 17:00,21.0,21.2,20.8,75.0,0.0
