station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2025-12-21,00:00 - 00:30,00:00 - 00:30,12.1,12.1,12.1,100.0,2.9,2.5,346.0,5.8,1010.1,0.0
Girona,2025-12-21,00:30 - 01:00,00:30 - 01:00,12.0,12.1,11.9,100.0,1.9,1.8,9.0,4.7,1009.7,0.0
Girona,2025-12-21,01:00 - 01:30,01:00 - 01:30,11.9,11.9,11.8,100.0,1.6,1.8,166.0,5.8,1009.7,0.0
Girona,2025-12-21,01:30 - 02:00,01:30 - 02:00,11.9,11.9,11.8,100.0,0.4,1.8,357.0,6.5,1009.7,0.0
Girona,2025-12-21,02:00 - 02:30,02:00 - 02:30,11.8,11.8,11.7,100.0,0.0,1.8,334.0,6.1,1009.4,0.0
Girona,2025-12-21,02:30 - 03:00,02:30 - 03:00,11.7,11.8,11.7,100.0,0.0,2.2,307.0,6.1,1009.0,0.0
Girona,2025-12-21,03:00 - 03:30,03:00 - 03:30,11.6,11.7,11.6,100.0,0.1,2.9,14.0,8.6,1008.4,0.0
Girona,2025-12-21,03:30 - 04:00,03:30 - 04:00,11.6,11.7,11.6,100.0,1.1,4.3,18.0,11.5,1008.1,0.0
Girona,2025-12-21,04:00 - 04:30,04:00 - 04:30,11.6,11.6,11.5,100.0,0.1,2.2,11.0,7.6,1007.8,0.0
Girona,2025-12-21,04:30 - 05:00,04:30 - 05:00,11.5,11.6,11.5,100.0,0.1,1.4,18.0,4.0,1007.5,0.0
Girona,2025-12-21,05:00 - 05:30,05:00 - 05:30,11.4,11.5,11.4,100.0,0.1,1.4,74.0,4.3,1007.3,0.0
Girona,2025-12-21,05:30 - 06:00,05:30 - 06:00,11.3,11.3,11.2,100.0,0.1,0.7,300.0,2.9,1007.1,0.0
Girona,2025-12-21,06:00 - 06:30,06:00 - 06:30,11.2,11.2,11.1,100.0,0.0,0.7,278.0,2.2,1006.9,0.0
Girona,2025-12-21,06:30 - 07:00,06:30 - 07:00,10.9,11.1,10.6,100.0,0.0,1.1,110.0,4.7,1006.6,0.0
Girona,2025-12-21,07:00 - 07:30,07:00 - 07:30,10.7,10.8,10.7,100.0,0.0,3.6,291.0,6.8,1006.3,4.0
Girona,2025-12-21,07:30 - 08:00,07:30 - 08:00,11.0,11.1,10.8,100.0,0.0,2.2,248.0,7.6,1006.2,24.0
Girona,2025-12-21,08:00 - 08:30,08:00 - 08:30,11.1,11.2,11.1,100.0,0.0,2.2,207.0,5.4,1006.5,43.0
Girona,2025-12-21,08:30 - 09:00,08:30 - 09:00,11.3,11.5,11.2,100.0,0.0,2.9,155.0,6.8,1006.4,66.0
Girona,2025-12-21,09:00 - 09:30,09:00 - 09:30,11.4,11.5,11.3,100.0,0.0,5.4,189.0,11.2,1006.6,86.0
Girona,2025-12-21,09:30 - 10:00,09:30 - 10:00,11.6,11.9,11.3,100.0,0.0,5.8,195.0,11.2,1006.5,148.0
Girona,2025-12-21,10:00 - 10:30,10:00 - 10:30,12.4,13.0,11.8,100.0,0.0,4.3,168.0,10.1,1006.3,192.0
Girona,2025-12-21,10:30 - 11:00,10:30 - 11:00,13.1,13.4,12.7,98.0,0.0,7.2,163.0,15.8,1006.1,212.0
Girona,2025-12-21,11:00 - 11:30,11:00 - 11:30,14.1,14.8,13.4,90.0,0.0,8.6,189.0,21.6,1005.3,365.0
Girona,2025-12-21,11:30 - 12:00,11:30 - 12:00,15.0,15.3,14.7,81.0,0.0,11.5,186.0,24.8,1004.9,408.0
Girona,2025-12-21,12:00 - 12:30,12:00 - 12:30,15.3,15.4,15.1,74.0,0.0,14.4,174.0,27.7,1004.3,385.0
