station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-01-08,00:00 - 00:30,00:00 - 00:30,1.4,1.8,0.6,71.0,0.0,4.0,139.0,10.4,1020.2,0.0
Girona,2026-01-08,00:30 - 01:00,00:30 - 01:00,1.3,1.8,0.7,71.0,0.0,4.7,153.0,11.5,1019.9,0.0
Girona,2026-01-08,01:00 - 01:30,01:00 - 01:30,1.0,1.4,0.4,72.0,0.0,3.2,173.0,9.7,1020.1,0.0
Girona,2026-01-08,01:30 - 02:00,01:30 - 02:00,0.9,1.2,0.7,71.0,0.0,2.5,156.0,9.4,1020.3,0.0
Girona,2026-01-08,02:00 - 02:30,02:00 - 02:30,0.8,1.2,0.6,71.0,0.0,3.6,148.0,9.4,1020.6,0.0
Girona,2026-01-08,02:30 - 03:00,02:30 - 03:00,1.1,1.4,0.6,72.0,0.0,3.2,145.0,10.4,1020.5,0.0
Girona,2026-01-08,03:00 - 03:30,03:00 - 03:30,0.0,0.8,-0.5,81.0,0.0,2.5,99.0,6.8,1020.5,0.0
Girona,2026-01-08,03:30 - 04:00,03:30 - 04:00,-0.1,0.4,-0.7,85.0,0.0,4.0,123.0,8.6,1020.6,0.0
Girona,2026-01-08,04:00 - 04:30,04:00 - 04:30,0.1,0.6,-0.4,84.0,0.0,2.5,52.0,7.2,1020.3,0.0
Girona,2026-01-08,04:30 - 05:00,04:30 - 05:00,-0.8,-0.5,-1.0,89.0,0.0,3.2,189.0,8.6,1020.6,0.0
Girona,2026-01-08,05:00 - 05:30,05:00 - 05:30,-0.5,-0.1,-1.1,88.0,0.0,3.6,71.0,9.4,1020.4,0.0
Girona,2026-01-08,05:30 - 06:00,05:30 - 06:00,-1.1,-0.8,-1.4,93.0,0.0,2.2,60.0,6.5,1020.4,0.0
Girona,2026-01-08,06:00 - 06:30,06:00 - 06:30,-1.0,-0.8,-1.4,94.0,0.0,2.2,335.0,7.9,1020.3,0.0
Girona,2026-01-08,06:30 - 07:00,06:30 - 07:00,-1.5,-1.3,-1.7,95.0,0.0,0.7,199.0,3.2,1020.5,0.0
Girona,2026-01-08,07:00 - 07:30,07:00 - 07:30,-1.2,-0.4,-1.6,96.0,0.0,2.2,210.0,6.1,1020.7,5.0
Girona,2026-01-08,07:30 - 08:00,07:30 - 08:00,0.9,1.7,-0.4,85.0,0.0,4.0,139.0,10.8,1020.9,42.0
Girona,2026-01-08,08:00 - 08:30,08:00 - 08:30,2.1,3.1,1.3,81.0,0.0,1.1,143.0,5.4,1021.1,102.0
Girona,2026-01-08,08:30 - 09:00,08:30 - 09:00,4.2,5.5,3.2,71.0,0.0,2.2,162.0,6.8,1020.9,192.0
Girona,2026-01-08,09:00 - 09:30,09:00 - 09:30,5.9,7.0,5.0,65.0,0.0,2.9,173.0,7.9,1020.8,244.0
Girona,2026-01-08,09:30 - 10:00,09:30 - 10:00,7.4,8.4,6.9,61.0,0.0,6.1,178.0,14.0,1021.1,307.0
Girona,2026-01-08,10:00 - 10:30,10:00 - 10:30,8.8,9.4,8.3,58.0,0.0,7.2,165.0,14.0,1021.2,324.0
Girona,2026-01-08,10:30 - 11:00,10:30 - 11:00,10.1,10.8,9.6,55.0,0.0,9.7,148.0,16.2,1020.7,370.0
