station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-03-06,00:00 - 00:30,00:00 - 00:30,13.6,13.7,13.5,87.0,0.0
Fornells de la Selva,2026-03-06,00:30 - 01:00,00:30 - 01:00,13.5,13.6,13.4,87.0,0.0
Fornells de la Selva,2026-03-06,01:00 - 01:30,01:00 - 01:30,13.4,13.5,13.3,88.0,0.0
Fornells de la Selva,2026-03-06,01:30 - 02:00,01:30 - 02:00,13.3,13.4,13.1,88.0,0.0
Fornells de la Selva,2026-03-06,02:00 - 02:30,02:00 - 02:30,12.9,13.0,12.7,91.0,0.2
Fornells de la Selva,2026-03-06,02:30 - 03:00,02:30 - 03:00,12.5,12.7,12.4,93.0,1.2
Fornells de la Selva,2026-03-06,03:00 - 03:30,03:00 - 03:30,12.3,12.4,12.3,94.0,2.1
Fornells de la Selva,2026-03-06,03:30 - 04:00,03:30 - 04:00,12.3,12.3,12.3,95.0,2.3
Fornells de la Selva,2026-03-06,04:00 - 04:30,04:00 - 04:30,12.3,12.3,12.3,95.0,1.5
Fornells de la Selva,2026-03-06,04:30 - 05:00,04:30 - 05:00,12.3,12.3,12.2,96.0,2.4
Fornells de la Selva,2026-03-06,05:00 - 05:30,05:00 - 05:30,12.3,12.4,12.2,97.0,1.6
Fornells de la Selva,2026-03-06,05:30 - 06:00,05:30 - 06:00,12.4,12.4,12.4,94.0,0.8
Fornells de la Selva,2026-03-06,06:00 - 06:30,06:00 - 06:30,12.4,12.5,12.4,94.0,0.3
Fornells de la Selva,2026-03-06,06:30 - 07:00,06:30 - 07:00,12.5,12.6,12.5,92.0,0.1
Fornells de la Selva,2026-03-06,07:00 - 07:30,07:00 - 07:30,12.5,12.6,12.5,92.0,0.2
Fornells de la Selva,2026-03-06,07:30 - 08:00,07:30 - 08:00,12.3,12.4,12.2,94.0,3.3
Fornells de la Selva,2026-03-06,08:00 - 08:30,08:00 - 08:30,12.3,12.4,12.2,94.0,0.2
Fornells de la Selva,2026-03-06,08:30 - 09:00,08:30 - 09:00,12.5,12.6,12.4,93.0,0.4
Fornells de la Selva,2026-03-06,09:00 - 09:30,09:00 - 09:30,12.7,12.7,12.6,94.0,1.7
Fornells de la Selva,2026-03-06,09:30 - 10:00,09:30 - 10:00,12.7,12.7,12.6,93.0,1.2
