station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-01-16,00:00 - 00:30,00:00 - 00:30,3.4,3.7,2.8,100.0,0.0,4.3,121.0,8.3,1015.1,0.0
Girona,2026-01-16,00:30 - 01:00,00:30 - 01:00,3.1,3.4,2.8,100.0,0.0,2.9,255.0,8.3,1015.1,0.0
Girona,2026-01-16,01:00 - 01:30,01:00 - 01:30,2.7,2.9,2.4,100.0,0.0,3.2,279.0,9.0,1015.1,0.0
Girona,2026-01-16,01:30 - 02:00,01:30 - 02:00,2.0,2.4,1.8,100.0,0.0,1.8,287.0,4.7,1015.2,0.0
Girona,2026-01-16,02:00 - 02:30,02:00 - 02:30,1.6,1.8,1.4,100.0,0.0,2.9,269.0,5.8,1015.2,0.0
Girona,2026-01-16,02:30 - 03:00,02:30 - 03:00,1.5,1.7,1.3,100.0,0.0,2.9,264.0,5.4,1015.2,0.0
Girona,2026-01-16,03:00 - 03:30,03:00 - 03:30,1.1,1.5,0.8,100.0,0.0,1.1,284.0,4.7,1015.2,0.0
Girona,2026-01-16,03:30 - 04:00,03:30 - 04:00,0.6,0.7,0.4,100.0,0.0,1.4,279.0,4.0,1015.2,0.0
Girona,2026-01-16,04:00 - 04:30,04:00 - 04:30,0.3,0.5,-0.1,100.0,0.0,1.4,273.0,3.6,1015.1,0.0
Girona,2026-01-16,04:30 - 05:00,04:30 - 05:00,0.2,0.2,-0.1,100.0,0.0,0.7,272.0,2.9,1015.2,0.0
Girona,2026-01-16,05:00 - 05:30,05:00 - 05:30,0.2,0.3,0.1,100.0,0.0,1.8,296.0,4.7,1015.1,0.0
Girona,2026-01-16,05:30 - 06:00,05:30 - 06:00,-0.2,0.1,-0.3,100.0,0.0,1.1,291.0,4.3,1015.2,0.0
Girona,2026-01-16,06:00 - 06:30,06:00 - 06:30,-0.5,-0.3,-0.6,100.0,0.0,0.4,289.0,1.8,1015.2,0.0
Girona,2026-01-16,06:30 - 07:00,06:30 - 07:00,-0.4,-0.1,-0.7,100.0,0.0,1.1,287.0,4.7,1015.1,0.0
Girona,2026-01-16,07:00 - 07:30,07:00 - 07:30,-0.4,-0.2,-0.5,100.0,0.0,2.2,270.0,5.0,1015.3,6.0
Girona,2026-01-16,07:30 - 08:00,07:30 - 08:00,0.4,1.1,-0.2,100.0,0.0,0.7,290.0,2.5,1015.3,56.0
Girona,2026-01-16,08:00 - 08:30,08:00 - 08:30,1.7,2.6,1.1,100.0,0.0,0.4,274.0,2.2,1015.4,93.0
Girona,2026-01-16,08:30 - 09:00,08:30 - 09:00,3.4,4.2,2.7,100.0,0.0,0.0,296.0,1.8,1015.5,130.0
Girona,2026-01-16,09:00 - 09:30,09:00 - 09:30,5.3,6.6,4.2,99.0,0.0,1.8,271.0,5.0,1015.6,242.0
Girona,2026-01-16,09:30 - 10:00,09:30 - 10:00,8.0,9.5,6.6,85.0,0.0,2.5,211.0,8.3,1015.6,285.0
Girona,2026-01-16,10:00 - 10:30,10:00 - 10:30,10.1,11.3,9.1,72.0,0.3,2.9,179.0,6.1,1015.4,369.0
Girona,2026-01-16,10:30 - 11:00,10:30 - 11:00,11.6,12.2,11.2,67.0,0.1,4.7,142.0,8.3,1015.2,391.0
Girona,2026-01-16,11:00 - 11:30,11:00 - 11:30,12.7,13.1,12.3,62.0,0.0,6.1,150.0,12.6,1014.9,421.0
Girona,2026-01-16,11:30 - 12:00,11:30 - 12:00,12.8,13.5,12.5,63.0,0.0,5.4,147.0,13.3,1014.6,300.0
Girona,2026-01-16,12:00 - 12:30,12:00 - 12:30,13.3,13.6,13.1,62.0,0.0,2.5,166.0,6.1,1014.0,227.0
Girona,2026-01-16,12:30 - 13:00,12:30 - 13:00,13.7,14.3,13.4,61.0,0.0,1.8,213.0,5.4,1013.6,205.0
Girona,2026-01-16,13:00 - 13:30,13:00 - 13:30,14.8,15.1,14.4,57.0,0.0,7.2,193.0,15.8,1013.3,247.0
