station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-03-09,00:00 - 00:30,00:00 - 00:30,7.5,7.8,7.0,100.0,0.0,1.1,290.0,3.6,1022.7,0.0
Girona,2026-03-09,00:30 - 01:00,00:30 - 01:00,7.1,7.3,6.8,100.0,0.0,0.7,344.0,3.2,1022.6,0.0
Girona,2026-03-09,01:00 - 01:30,01:00 - 01:30,6.6,6.8,6.5,100.0,0.0,0.4,299.0,3.6,1022.5,0.0
Girona,2026-03-09,01:30 - 02:00,01:30 - 02:00,6.3,6.5,6.1,100.0,0.0,1.1,308.0,3.6,1022.2,0.0
Girona,2026-03-09,02:00 - 02:30,02:00 - 02:30,5.9,6.1,5.7,100.0,0.0,1.1,260.0,3.2,1021.8,0.0
Girona,2026-03-09,02:30 - 03:00,02:30 - 03:00,5.9,6.1,5.6,100.0,0.0,0.7,148.0,4.3,1021.3,0.0
Girona,2026-03-09,03:00 - 03:30,03:00 - 03:30,5.9,6.0,5.7,100.0,0.0,0.7,258.0,3.2,1021.1,0.0
Girona,2026-03-09,03:30 - 04:00,03:30 - 04:00,5.9,6.1,5.8,100.0,0.0,1.8,353.0,4.0,1020.9,0.0
Girona,2026-03-09,04:00 - 04:30,04:00 - 04:30,5.4,5.7,5.3,100.0,0.0,2.5,253.0,5.4,1021.3,0.0
Girona,2026-03-09,04:30 - 05:00,04:30 - 05:00,5.4,5.5,5.3,100.0,0.0,2.2,306.0,4.7,1021.2,0.0
Girona,2026-03-09,05:00 - 05:30,05:00 - 05:30,5.3,5.5,5.1,100.0,0.0,1.1,64.0,3.6,1021.1,0.0
Girona,2026-03-09,05:30 - 06:00,05:30 - 06:00,5.0,5.1,4.8,100.0,0.0,0.4,74.0,2.9,1021.2,0.0
Girona,2026-03-09,06:00 - 06:30,06:00 - 06:30,4.9,5.1,4.8,100.0,0.0,1.8,31.0,4.7,1021.2,5.0
Girona,2026-03-09,06:30 - 07:00,06:30 - 07:00,5.0,5.2,4.7,100.0,0.0,1.1,284.0,3.2,1021.3,27.0
Girona,2026-03-09,07:00 - 07:30,07:00 - 07:30,6.3,7.9,5.1,100.0,0.0,0.4,275.0,2.9,1021.5,126.0
Girona,2026-03-09,07:30 - 08:00,07:30 - 08:00,8.1,8.7,7.6,100.0,0.0,1.1,148.0,5.8,1021.5,255.0
Girona,2026-03-09,08:00 - 08:30,08:00 - 08:30,9.6,10.5,8.4,93.0,0.0,1.4,172.0,4.7,1021.3,301.0
Girona,2026-03-09,08:30 - 09:00,08:30 - 09:00,11.1,11.9,10.5,78.0,0.0,2.2,159.0,5.8,1021.2,369.0
Girona,2026-03-09,09:00 - 09:30,09:00 - 09:30,12.1,12.8,11.5,74.0,0.0,2.9,182.0,5.8,1021.1,480.0
Girona,2026-03-09,09:30 - 10:00,09:30 - 10:00,13.2,14.0,12.6,72.0,0.1,2.9,196.0,7.9,1021.1,620.0
Girona,2026-03-09,10:00 - 10:30,10:00 - 10:30,14.4,15.2,13.9,70.0,0.0,4.7,194.0,13.0,1020.9,654.0
Girona,2026-03-09,10:30 - 11:00,10:30 - 11:00,15.4,15.8,15.0,68.0,0.1,6.5,180.0,13.3,1020.7,682.0
Girona,2026-03-09,11:00 - 11:30,11:00 - 11:30,15.7,16.1,15.2,64.0,0.0,6.5,202.0,15.8,1020.4,556.0
Girona,2026-03-09,11:30 - 12:00,11:30 - 12:00,15.6,16.1,15.2,64.0,0.0,5.4,236.0,12.2,1019.9,367.0
Girona,2026-03-09,12:00 - 12:30,12:00 - 12:30,16.1,16.6,15.8,64.0,0.0,6.1,171.0,14.4,1019.4,411.0
Girona,2026-03-09,12:30 - 13:00,12:30 - 13:00,15.9,16.1,15.7,65.0,0.0,6.5,131.0,14.8,1019.1,283.0
Girona,2026-03-09,13:00 - 13:30,13:00 - 13:30,15.3,15.6,15.0,68.0,0.0,11.2,125.0,21.2,1018.8,265.0
Girona,2026-03-09,13:30 - 14:00,13:30 - 14:00,15.6,15.8,15.4,66.0,0.0,13.7,125.0,25.9,1018.8,504.0
Girona,2026-03-09,14:00 - 14:30,14:00 - 14:30,15.4,15.9,15.1,68.0,0.0,11.2,119.0,20.5,1018.8,331.0
Girona,2026-03-09,14:30 - 15:00,14:30 - 15:00,15.2,15.5,14.4,66.0,0.0,7.2,162.0,16.6,1018.9,104.0
Girona,2026-03-09,15:00 - 15:30,15:00 - 15:30,13.0,14.2,11.3,73.0,1.9,6.8,191.0,18.4,1019.1,34.0
