station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-08-01,00:00 - 00:30,00:00 - 00:30,23.9,24.2,23.5,89.0,0.0
Fornells de la Selva,2026-08-01,00:30 - 01:00,00:30 - 01:00,23.0,23.4,22.6,91.0,0.0
Fornells de la Selva,2026-08-01,01:00 - 01:30,01:00 - 01:30,22.3,22.6,21.9,93.0,0.0
Fornells de la Selva,2026-08-01,01:30 - 02:00,01:30 - 02:00,21.9,22.1,21.7,94.0,0.0
Fornells de la Selva,2026-08-01,02:00 - 02:30,02:00 - 02:30,21.4,21.7,21.1,95.0,0.0
Fornells de la Selva,2026-08-01,02:30 - 03:00,02:30 - 03:00,21.0,21.3,20.7,95.0,0.0
Fornells de la Selva,2026-08-01,03:00 - 03:30,03:00 - 03:30,20.6,20.7,20.4,96.0,0.0
Fornells de la Selva,2026-08-01,03:30 - 04:00,03:30 - 04:00,20.4,20.6,20.1,96.0,0.0
Fornells de la Selva,2026-08-01,04:00 - 04:30,04:00 - 04:30,20.2,20.3,20.0,97.0,0.0
Fornells de la Selva,2026-08-01,04:30 - 05:00,04:30 - 05:00,19.9,20.0,19.7,97.0,0.0
Fornells de la Selva,2026-08-01,05:00 - 05:30,05:00 - 05:30,20.2,20.7,19.8,96.0,0.0
Fornells de la Selva,2026-08-01,05:30 - 06:00,05:30 - 06:00,21.5,22.3,20.7,92.0,0.0
Fornells de la Selva,2026-08-01,06:00 - 06:30,06:00 - 06:30,23.4,24.6,22.4,86.0,0.0
Fornells de la Selva,2026-08-01,06:30 - 07:00,06:30 - 07:00,25.2,25.6,24.7,79.0,0.0
Fornells de la Selva,2026-08-01,07:00 - 07:30,07:00 - 07:30,26.0,26.8,25.4,74.0,0.0
Fornells de la Selva,2026-08-01,07:30 - 08:00,07:30 - 08:00,27.3,27.9,26.8,69.0,0.0
Fornells de la Selva,2026-08-01,08:00 - 08:30,08:00 - 08:30,28.3,29.0,27.9,65.0,0.0
Fornells de la Selva,2026-08-01,08:30 - 09:00,08:30 - 09:00,29.4,29.9,29.0,60.0,0.0
Fornells de la Selva,2026-08-01,09:00 - 09:30,09:00 - 09:30,29.8,30.9,29.2,58.0,0.0
Fornells de la Selva,2026-08-01,09:30 - 10:00,09:30 - 10:00,30.9,31.3,30.3,56.0,0.0
Fornells de la Selva,2026-08-01,10:00 - 10:30,10:00 - 10:30,31.0,31.8,30.3,56.0,0.0
Fornells de la Selva,2026-08-01,10:30 - 11:00,10:30 - 11:00,32.1,32.5,31.5,52.0,0.0
Fornells de la Selva,2026-08-01,11:00 - 11:30,11:00 - 11:30,32.0,32.8,31.4,52.0,0.0
Fornells de la Selva,2026-08-01,11:30 - 12:00,11:30 - 12:00,32.5,33.0,32.0,52.0,0.0
Fornells de la Selva,2026-08-01,12:00 - 12:30,12:00 - 12:30,32.7,33.0,32.2,52.0,0.0
Fornells de la Selva,2026-08-01,12:30 - 13:00,12:30 - 13:00,32.6,33.2,32.0,51.0,0.0
Fornells de la Selva,2026-08-01,13:00 - 13:30,13:00 - 13:30,32.7,33.3,32.3,51.0,0.0
Fornells de la Selva,2026-08-01,13:30 - 14:00,13:30 - 14:00,32.2,33.0,31.7,53.0,0.0
Fornells de la Selva,2026-08-01,14:00 - 14:30,14:00 - 14:30,32.3,32.9,31.4,53.0,0.0
Fornells de la Selva,2026-08-01,14:30 - 15:00,14:30 - 15:00,31.8,32.4,30.9,55.0,0.0
