station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2025-12-25,00:00 - 00:30,00:00 - 00:30,6.3,6.5,6.1,75.0,0.0
Fornells de la Selva,2025-12-25,00:30 - 01:00,00:30 - 01:00,6.0,6.1,5.9,76.0,0.0
Fornells de la Selva,2025-12-25,01:00 - 01:30,01:00 - 01:30,6.0,6.0,5.9,76.0,0.0
Fornells de la Selva,2025-12-25,01:30 - 02:00,01:30 - 02:00,6.0,6.0,5.9,73.0,0.0
Fornells de la Selva,2025-12-25,02:00 - 02:30,02:00 - 02:30,6.0,6.1,5.9,71.0,0.0
Fornells de la Selva,2025-12-25,02:30 - 03:00,02:30 - 03:00,5.9,5.9,5.8,71.0,0.0
Fornells de la Selva,2025-12-25,03:00 - 03:30,03:00 - 03:30,5.8,5.8,5.7,73.0,0.0
Fornells de la Selva,2025-12-25,03:30 - 04:00,03:30 - 04:00,5.5,5.7,5.4,74.0,0.0
Fornells de la Selva,2025-12-25,04:00 - 04:30,04:00 - 04:30,5.5,5.5,5.4,74.0,0.0
Fornells de la Selva,2025-12-25,04:30 - 05:00,04:30 - 05:00,5.3,5.5,5.1,75.0,0.0
Fornells de la Selva,2025-12-25,05:00 - 05:30,05:00 - 05:30,5.0,5.2,4.9,78.0,0.0
Fornells de la Selva,2025-12-25,05:30 - 06:00,05:30 - 06:00,5.1,5.2,5.1,77.0,0.0
Fornells de la Selva,2025-12-25,06:00 - 06:30,06:00 - 06:30,5.3,5.3,5.2,75.0,0.0
Fornells de la Selva,2025-12-25,06:30 - 07:00,06:30 - 07:00,5.4,5.4,5.3,76.0,0.0
Fornells de la Selva,2025-12-25,07:00 - 07:30,07:00 - 07:30,5.3,5.4,5.3,78.0,0.0
Fornells de la Selva,2025-12-25,07:30 - 08:00,07:30 - 08:00,5.2,5.3,5.1,83.0,0.0
Fornells de la Selva,2025-12-25,08:00 - 08:30,08:00 - 08:30,5.3,5.5,5.1,86.0,0.0
Fornells de la Selva,2025-12-25,08:30 - 09:00,08:30 - 09:00,5.4,5.5,5.4,90.0,0.6
Fornells de la Selva,2025-12-25,09:00 - 09:30,09:00 - 09:30,5.4,5.5,5.4,92.0,0.9
Fornells de la Selva,2025-12-25,09:30 - 10:00,09:30 - 10:00,5.6,5.8,5.5,91.0,0.0
Fornells de la Selva,2025-12-25,10:00 - 10:30,10:00 - 10:30,6.1,6.5,5.9,90.0,0.0
Fornells de la Selva,2025-12-25,10:30 - 11:00,10:30 - 11:00,6.8,7.1,6.5,89.0,0.0
Fornells de la Selva,2025-12-25,11:00 - 11:30,11:00 - 11:30,7.3,7.5,7.1,89.0,0.0
Fornells de la Selva,2025-12-25,11:30 - 12:00,11:30 - 12:00,7.8,8.2,7.6,89.0,0.0
Fornells de la Selva,2025-12-25,12:00 - 12:30,12:00 - 12:30,8.7,9.1,8.2,86.0,0.0
Fornells de la Selva,2025-12-25,12:30 - 13:00,12:30 - 13:00,9.1,9.3,9.0,85.0,0.0
Fornells de la Selva,2025-12-25,13:00 - 13:30,13:00 - 13:30,9.1,9.2,9.0,83.0,0.0
