station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-07-14,00:00 - 00:30,00:00 - 00:30,22.6,22.8,22.4,99.0,0.0,0.4,317.0,2.9,1015.1,0.0
Girona,2026-07-14,00:30 - 01:00,00:30 - 01:00,22.2,22.4,21.9,100.0,0.0,1.4,308.0,4.0,1015.1,0.0
Girona,2026-07-14,01:00 - 01:30,01:00 - 01:30,21.9,22.1,21.8,100.0,0.0,2.5,266.0,6.1,1015.1,0.0
Girona,2026-07-14,01:30 - 02:00,01:30 - 02:00,21.8,22.0,21.7,100.0,0.0,2.5,266.0,4.3,1015.2,0.0
Girona,2026-07-14,02:00 - 02:30,02:00 - 02:30,21.4,21.7,21.1,100.0,0.0,1.1,303.0,3.6,1015.4,0.0
Girona,2026-07-14,02:30 - 03:00,02:30 - 03:00,20.9,21.1,20.8,100.0,0.0,0.0,340.0,2.2,1015.4,0.0
Girona,2026-07-14,03:00 - 03:30,03:00 - 03:30,20.8,21.0,20.8,100.0,0.0,0.0,342.0,1.8,1015.4,0.0
Girona,2026-07-14,03:30 - 04:00,03:30 - 04:00,20.7,20.8,20.6,100.0,0.0,2.5,272.0,5.4,1015.3,0.0
Girona,2026-07-14,04:00 - 04:30,04:00 - 04:30,20.4,20.6,20.2,100.0,0.0,1.4,282.0,4.3,1015.4,1.0
Girona,2026-07-14,04:30 - 05:00,04:30 - 05:00,20.2,20.4,20.1,100.0,0.0,0.7,301.0,2.9,1015.5,16.0
Girona,2026-07-14,05:00 - 05:30,05:00 - 05:30,21.0,21.9,20.3,100.0,0.0,0.7,264.0,2.9,1015.7,66.0
Girona,2026-07-14,05:30 - 06:00,05:30 - 06:00,22.9,23.5,22.0,91.0,0.0,1.1,279.0,3.2,1015.6,145.0
Girona,2026-07-14,06:00 - 06:30,06:00 - 06:30,24.4,25.6,23.5,83.0,0.0,1.1,262.0,3.2,1015.7,222.0
Girona,2026-07-14,06:30 - 07:00,06:30 - 07:00,26.6,27.4,25.7,75.0,0.0,3.2,354.0,11.2,1015.5,315.0
Girona,2026-07-14,07:00 - 07:30,07:00 - 07:30,27.8,28.2,27.5,69.0,0.0,7.2,35.0,15.1,1015.4,407.0
Girona,2026-07-14,07:30 - 08:00,07:30 - 08:00,28.3,28.7,28.0,67.0,0.0,7.2,46.0,16.6,1015.4,510.0
Girona,2026-07-14,08:00 - 08:30,08:00 - 08:30,29.1,29.9,28.6,64.0,0.0,7.9,46.0,16.6,1015.5,585.0
Girona,2026-07-14,08:30 - 09:00,08:30 - 09:00,30.0,30.9,29.6,59.0,0.0,6.5,30.0,14.0,1015.7,675.0
Girona,2026-07-14,09:00 - 09:30,09:00 - 09:30,31.1,31.5,30.7,55.0,0.0,6.1,25.0,15.1,1015.8,741.0
