station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2026-07-07,00:00 - 00:30,00:00 - 00:30,18.9,19.2,18.7,95.0,0.0,0.7,308.0,3.6,1017.8,0.0
Girona,2026-07-07,00:30 - 01:00,00:30 - 01:00,18.3,18.7,18.0,97.0,0.0,0.4,288.0,3.6,1017.7,0.0
Girona,2026-07-07,01:00 - 01:30,01:00 - 01:30,17.8,18.0,17.7,97.0,0.0,0.4,288.0,2.9,1017.6,0.0
Girona,2026-07-07,01:30 - 02:00,01:30 - 02:00,17.6,17.7,17.2,97.0,0.0,1.4,262.0,4.7,1017.6,0.0
Girona,2026-07-07,02:00 - 02:30,02:00 - 02:30,17.1,17.2,16.8,97.0,0.0,0.7,274.0,3.6,1017.5,0.0
Girona,2026-07-07,02:30 - 03:00,02:30 - 03:00,16.7,16.8,16.5,97.0,0.0,0.7,263.0,3.2,1017.5,0.0
Girona,2026-07-07,03:00 - 03:30,03:00 - 03:30,16.3,16.5,16.0,96.0,0.0,0.7,328.0,4.7,1017.4,0.0
Girona,2026-07-07,03:30 - 04:00,03:30 - 04:00,15.9,16.2,15.7,95.0,0.0,2.2,284.0,5.8,1017.8,0.0
Girona,2026-07-07,04:00 - 04:30,04:00 - 04:30,15.7,15.8,15.5,96.0,0.0,1.4,278.0,5.0,1018.1,2.0
Girona,2026-07-07,04:30 - 05:00,04:30 - 05:00,15.7,16.0,15.7,94.0,0.0,2.5,286.0,6.1,1018.3,18.0
