station_name,date,period,period_utc,tm,tx,tn,hr,ppt,vvm,dvm,vvx,pm,rs
Girona,2025-12-28,00:00 - 00:30,00:00 - 00:30,9.9,10.0,9.9,100.0,0.0,0.7,4.0,4.0,1021.7,0.0
Girona,2025-12-28,00:30 - 01:00,00:30 - 01:00,10.0,10.0,9.9,100.0,0.0,1.4,4.0,4.0,1021.5,0.0
Girona,2025-12-28,01:00 - 01:30,01:00 - 01:30,10.1,10.1,10.0,100.0,0.0,1.1,42.0,4.7,1021.3,0.0
Girona,2025-12-28,01:30 - 02:00,01:30 - 02:00,10.0,10.1,9.8,100.0,0.0,0.7,20.0,3.6,1021.3,0.0
Girona,2025-12-28,02:00 - 02:30,02:00 - 02:30,9.7,9.9,9.6,100.0,0.0,2.2,331.0,4.3,1021.3,0.0
Girona,2025-12-28,02:30 - 03:00,02:30 - 03:00,9.6,9.7,9.6,100.0,0.0,1.1,350.0,4.0,1021.2,0.0
Girona,2025-12-28,03:00 - 03:30,03:00 - 03:30,9.6,9.7,9.6,100.0,0.0,1.1,10.0,3.6,1021.0,0.0
Girona,2025-12-28,03:30 - 04:00,03:30 - 04:00,9.5,9.6,9.4,100.0,0.0,3.2,248.0,5.8,1020.7,0.0
Girona,2025-12-28,04:00 - 04:30,04:00 - 04:30,9.5,9.5,9.4,100.0,0.0,0.7,258.0,2.9,1020.5,0.0
Girona,2025-12-28,04:30 - 05:00,04:30 - 05:00,9.5,9.6,9.5,100.0,0.0,1.1,328.0,2.9,1020.4,0.0
Girona,2025-12-28,05:00 - 05:30,05:00 - 05:30,9.6,9.6,9.6,100.0,0.0,1.1,275.0,2.9,1020.4,0.0
Girona,2025-12-28,05:30 - 06:00,05:30 - 06:00,9.3,9.6,9.1,100.0,0.0,2.2,273.0,5.4,1020.4,0.0
Girona,2025-12-28,06:00 - 06:30,06:00 - 06:30,9.3,9.4,9.2,100.0,0.0,2.2,281.0,5.4,1020.6,0.0
Girona,2025-12-28,06:30 - 07:00,06:30 - 07:00,9.4,9.4,9.2,100.0,0.0,1.1,260.0,4.0,1020.7,0.0
Girona,2025-12-28,07:00 - 07:30,07:00 - 07:30,9.3,9.5,9.2,100.0,0.0,0.0,267.0,0.7,1020.8,4.0
Girona,2025-12-28,07:30 - 08:00,07:30 - 08:00,9.7,9.9,9.5,100.0,0.0,0.4,52.0,2.2,1020.9,25.0
Girona,2025-12-28,08:00 - 08:30,08:00 - 08:30,10.0,10.0,9.9,100.0,0.0,0.4,54.0,2.9,1021.1,31.0
Girona,2025-12-28,08:30 - 09:00,08:30 - 09:00,10.3,10.6,10.0,100.0,0.0,1.4,284.0,3.6,1021.2,90.0
Girona,2025-12-28,09:00 - 09:30,09:00 - 09:30,11.1,11.5,10.6,100.0,0.0,1.1,29.0,3.2,1021.3,176.0
Girona,2025-12-28,09:30 - 10:00,09:30 - 10:00,11.6,12.0,11.3,98.0,0.0,0.4,332.0,4.0,1021.4,174.0
Girona,2025-12-28,10:00 - 10:30,10:00 - 10:30,12.5,13.0,12.0,95.0,0.0,3.2,8.0,7.9,1021.3,258.0
Girona,2025-12-28,10:30 - 11:00,10:30 - 11:00,13.3,13.8,12.8,89.0,0.0,4.7,21.0,11.9,1021.1,374.0
Girona,2025-12-28,11:00 - 11:30,11:00 - 11:30,13.3,13.5,13.2,88.0,0.1,4.7,15.0,13.0,1020.6,171.0
Girona,2025-12-28,11:30 - 12:00,11:30 - 12:00,13.2,13.5,13.1,88.0,0.0,5.0,16.0,11.5,1020.4,123.0
Girona,2025-12-28,12:00 - 12:30,12:00 - 12:30,12.8,13.1,12.7,91.0,0.0,7.9,17.0,15.8,1020.1,125.0
Girona,2025-12-28,12:30 - 13:00,12:30 - 13:00,12.9,13.1,12.7,90.0,0.0,4.7,24.0,9.7,1019.9,87.0
Girona,2025-12-28,13:00 - 13:30,13:00 - 13:30,13.1,13.2,12.8,89.0,0.0,5.4,19.0,13.0,1019.6,128.0
Girona,2025-12-28,13:30 - 14:00,13:30 - 14:00,13.1,13.3,13.0,87.0,0.0,6.1,8.0,13.3,1019.4,121.0
Girona,2025-12-28,14:00 - 14:30,14:00 - 14:30,13.6,14.2,13.2,84.0,0.0,5.8,23.0,14.0,1019.2,224.0
Girona,2025-12-28,14:30 - 15:00,14:30 - 15:00,14.1,14.3,13.9,79.0,0.0,6.1,21.0,14.0,1019.0,222.0
Girona,2025-12-28,15:00 - 15:30,15:00 - 15:30,13.6,14.0,13.3,83.0,0.0,5.0,38.0,12.2,1019.1,59.0
