station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-04-04,00:00 - 00:30,00:00 - 00:30,3.8,4.0,3.5,94.0,0.0
Fornells de la Selva,2026-04-04,00:30 - 01:00,00:30 - 01:00,3.7,4.1,3.3,95.0,0.0
Fornells de la Selva,2026-04-04,01:00 - 01:30,01:00 - 01:30,3.4,3.7,3.0,95.0,0.0
Fornells de la Selva,2026-04-04,01:30 - 02:00,01:30 - 02:00,3.2,3.5,2.9,95.0,0.0
Fornells de la Selva,2026-04-04,02:00 - 02:30,02:00 - 02:30,3.0,3.4,2.8,95.0,0.0
Fornells de la Selva,2026-04-04,02:30 - 03:00,02:30 - 03:00,2.8,3.2,2.5,96.0,0.0
Fornells de la Selva,2026-04-04,03:00 - 03:30,03:00 - 03:30,2.9,3.5,2.6,96.0,0.0
Fornells de la Selva,2026-04-04,03:30 - 04:00,03:30 - 04:00,2.5,2.8,2.3,96.0,0.0
Fornells de la Selva,2026-04-04,04:00 - 04:30,04:00 - 04:30,2.4,2.8,2.2,96.0,0.0
Fornells de la Selva,2026-04-04,04:30 - 05:00,04:30 - 05:00,2.1,2.6,1.8,96.0,0.0
Fornells de la Selva,2026-04-04,05:00 - 05:30,05:00 - 05:30,2.2,2.5,1.9,96.0,0.0
Fornells de la Selva,2026-04-04,05:30 - 06:00,05:30 - 06:00,2.3,3.0,1.8,96.0,0.0
Fornells de la Selva,2026-04-04,06:00 - 06:30,06:00 - 06:30,3.8,4.4,2.6,96.0,0.0
Fornells de la Selva,2026-04-04,06:30 - 07:00,06:30 - 07:00,5.9,7.7,4.4,92.0,0.0
Fornells de la Selva,2026-04-04,07:00 - 07:30,07:00 - 07:30,8.6,10.2,7.8,82.0,0.0
Fornells de la Selva,2026-04-04,07:30 - 08:00,07:30 - 08:00,11.4,12.5,10.3,73.0,0.0
Fornells de la Selva,2026-04-04,08:00 - 08:30,08:00 - 08:30,13.3,14.7,11.9,69.0,0.0
Fornells de la Selva,2026-04-04,08:30 - 09:00,08:30 - 09:00,15.9,16.9,14.7,58.0,0.0
Fornells de la Selva,2026-04-04,09:00 - 09:30,09:00 - 09:30,17.6,18.4,16.9,49.0,0.0
Fornells de la Selva,2026-04-04,09:30 - 10:00,09:30 - 10:00,18.8,19.5,18.3,46.0,0.0
Fornells de la Selva,2026-04-04,10:00 - 10:30,10:00 - 10:30,20.3,21.2,19.6,43.0,0.0
