station_name,date,period,period_utc,tm,tx,tn,hr,ppt
Fornells de la Selva,2026-01-03,00:00 - 00:30,00:00 - 00:30,4.1,4.2,3.8,97.0,0.0
Fornells de la Selva,2026-01-03,00:30 - 01:00,00:30 - 01:00,4.2,4.3,4.2,97.0,0.0
Fornells de la Selva,2026-01-03,01:00 - 01:30,01:00 - 01:30,4.0,4.2,3.9,96.0,0.0
Fornells de la Selva,2026-01-03,01:30 - 02:00,01:30 - 02:00,3.7,3.9,3.3,96.0,0.0
Fornells de la Selva,2026-01-03,02:00 - 02:30,02:00 - 02:30,3.3,3.7,3.0,96.0,0.0
Fornells de la Selva,2026-01-03,02:30 - 03:00,02:30 - 03:00,3.2,3.3,3.0,97.0,0.0
Fornells de la Selva,2026-01-03,03:00 - 03:30,03:00 - 03:30,3.3,3.3,3.2,97.0,0.0
Fornells de la Selva,2026-01-03,03:30 - 04:00,03:30 - 04:00,3.3,3.6,3.1,97.0,0.0
Fornells de la Selva,2026-01-03,04:00 - 04:30,04:00 - 04:30,3.8,4.0,3.6,97.0,0.0
Fornells de la Selva,2026-01-03,04:30 - 05:00,04:30 - 05:00,4.2,4.3,4.0,97.0,0.0
Fornells de la Selva,2026-01-03,05:00 - 05:30,05:00 - 05:30,4.4,4.6,4.3,97.0,0.0
Fornells de la Selva,2026-01-03,05:30 - 06:00,05:30 - 06:00,4.5,4.6,4.4,97.0,0.0
Fornells de la Selva,2026-01-03,06:00 - 06:30,06:00 - 06:30,4.5,4.5,4.4,97.0,0.0
Fornells de la Selva,2026-01-03,06:30 - 07:00,06:30 - 07:00,4.5,4.6,4.5,96.0,0.0
Fornells de la Selva,2026-01-03,07:00 - 07:30,07:00 - 07:30,4.6,4.7,4.5,96.0,0.0
Fornells de la Selva,2026-01-03,07:30 - 08:00,07:30 - 08:00,4.9,5.1,4.8,94.0,0.0
